dist	 eta-scaled	Opt	Trust	Greedy	TrustGreedy	 eta-unslaced
24512	0.711	15235	5526	10315	14418	10838
24550	0.712	15235	5589	10315	14432	10851
24589	0.713	15235	5493	10315	14408	10863
24628	0.714	15235	5479	10315	14398	10880
24666	0.714	15235	5485	10315	14425	10891
24705	0.715	15235	5471	10315	14431	10904
24743	0.716	15235	5499	10315	14417	10916
24782	0.717	15235	5456	10315	14405	10934
24821	0.718	15235	5434	10315	14414	10942
24859	0.719	15235	5365	10315	14395	10958
24898	0.72	15235	5368	10315	14420	10974
24936	0.72	15235	5442	10315	14453	10982
24975	0.721	15235	5443	10315	14408	10997
25014	0.723	15235	5347	10315	14401	11015
25052	0.723	15235	5280	10315	14419	11023
25091	0.724	15235	5317	10315	14377	11039
25129	0.725	15235	5343	10315	14390	11059
25168	0.726	15235	5299	10315	14392	11071
25207	0.727	15235	5316	10315	14382	11082
25245	0.728	15235	5287	10315	14396	11097
25284	0.729	15235	5250	10315	14416	11113
25322	0.73	15235	5241	10315	14372	11129
25361	0.731	15235	5206	10315	14378	11142
25400	0.732	15235	5228	10315	14377	11162
25438	0.733	15235	5221	10315	14378	11174
25477	0.734	15235	5149	10315	14353	11188
25515	0.735	15235	5115	10315	14376	11201
25554	0.735	15235	5071	10315	14387	11211
25593	0.736	15235	5143	10315	14399	11220
25631	0.737	15235	5077	10315	14386	11235
25670	0.738	15235	5021	10315	14385	11247
25708	0.738	15235	5124	10315	14392	11256
25747	0.739	15235	5050	10315	14341	11265
25786	0.74	15235	5062	10315	14408	11277
25824	0.74	15235	5063	10315	14396	11286
25863	0.741	15235	5068	10315	14383	11302
25901	0.742	15235	4950	10315	14378	11313
25940	0.743	15235	4943	10315	14397	11325
25979	0.744	15235	4901	10315	14372	11337
26017	0.744	15235	5014	10315	14396	11346
26056	0.745	15235	4958	10315	14397	11362
26094	0.746	15235	4903	10315	14357	11374
26133	0.747	15235	4939	10315	14386	11382
26172	0.748	15235	4989	10315	14374	11400
26210	0.749	15235	4915	10315	14369	11417
26249	0.75	15235	4853	10315	14387	11429
26287	0.75	15235	4859	10315	14365	11439
26326	0.751	15235	4804	10315	14386	11448
26365	0.752	15235	4857	10315	14374	11459
26403	0.753	15235	4831	10315	14352	11474
26442	0.754	15235	4752	10315	14376	11493
26480	0.755	15235	4776	10315	14377	11505
26519	0.755	15235	4849	10315	14375	11514
26558	0.757	15235	4779	10315	14364	11533
26596	0.757	15235	4720	10315	14357	11542
26635	0.758	15235	4717	10315	14358	11557
26673	0.759	15235	4702	10315	14348	11568
26712	0.76	15235	4678	10315	14342	11580
26751	0.76	15235	4622	10315	14361	11589
26789	0.761	15235	4636	10315	14348	11605
26828	0.762	15235	4650	10315	14357	11616
26866	0.763	15235	4632	10315	14368	11628
26905	0.764	15235	4557	10315	14377	11641
26944	0.764	15235	4636	10315	14351	11653
26982	0.765	15235	4553	10315	14357	11665
27021	0.766	15235	4653	10315	14341	11683
27060	0.767	15235	4572	10315	14369	11696
27098	0.768	15235	4535	10315	14337	11708
27137	0.769	15235	4580	10315	14347	11719
27175	0.769	15235	4511	10315	14343	11730
27214	0.77	15235	4450	10315	14362	11743
27253	0.771	15235	4495	10315	14320	11758
27291	0.772	15235	4492	10315	14351	11769
27330	0.773	15235	4417	10315	14351	11781
27368	0.774	15235	4403	10315	14341	11795
27407	0.775	15235	4362	10315	14335	11814
27446	0.776	15235	4415	10315	14337	11826
27484	0.777	15235	4405	10315	14341	11841
27523	0.778	15235	4353	10315	14327	11859
27561	0.779	15235	4399	10315	14341	11873
27600	0.779	15235	4353	10315	14337	11883
27639	0.78	15235	4343	10315	14371	11895
27677	0.781	15235	4344	10315	14326	11910
27716	0.782	15235	4290	10315	14320	11924
27754	0.783	15235	4287	10315	14336	11936
27793	0.784	15235	4226	10315	14339	11946
27832	0.784	15235	4229	10315	14333	11957
27870	0.785	15235	4242	10315	14351	11967
27909	0.786	15235	4230	10315	14350	11979
27947	0.787	15235	4176	10315	14328	11992
27986	0.788	15235	4142	10315	14316	12007
28025	0.788	15235	4165	10315	14306	12020
28063	0.789	15235	4156	10315	14336	12032
28102	0.79	15235	4135	10315	14339	12042
28140	0.791	15235	4137	10315	14343	12053
28179	0.792	15235	4143	10315	14289	12067
28218	0.793	15235	4103	10315	14329	12085
28256	0.794	15235	4104	10315	14300	12097
28295	0.794	15235	4101	10315	14321	12107
28333	0.795	15235	4125	10315	14328	12121
28372	0.796	15235	3931	10315	14321	12133
28411	0.797	15235	4058	10315	14316	12145
28449	0.798	15235	4032	10315	14321	12159
28488	0.798	15235	4025	10315	14327	12170
28526	0.799	15235	3952	10315	14292	12185
28565	0.8	15235	4002	10315	14312	12201
28604	0.801	15235	3913	10315	14299	12211
28642	0.802	15235	3925	10315	14308	12223
28681	0.803	15235	3885	10315	14316	12239
28719	0.804	15235	3932	10315	14323	12252
28758	0.804	15235	3899	10315	14291	12261
28797	0.805	15235	3848	10315	14311	12277
28835	0.806	15235	3848	10315	14316	12293
28874	0.807	15235	3899	10315	14317	12303
28912	0.808	15235	3777	10315	14274	12317
28951	0.809	15235	3795	10315	14301	12331
28990	0.81	15235	3838	10315	14298	12341
29028	0.81	15235	3743	10315	14316	12352
29067	0.811	15235	3774	10315	14317	12367
29105	0.812	15235	3716	10315	14283	12381
29144	0.813	15235	3706	10315	14273	12389
29183	0.814	15235	3736	10315	14309	12407
29221	0.815	15235	3683	10315	14279	12422
29260	0.816	15235	3677	10315	14283	12434
29298	0.816	15235	3721	10315	14303	12443
29337	0.817	15235	3644	10315	14280	12456
29376	0.818	15235	3578	10315	14281	12468
29414	0.818	15235	3627	10315	14305	12474
29453	0.819	15235	3570	10315	14271	12482
29491	0.819	15235	3544	10315	14256	12486
29530	0.82	15235	3591	10315	14289	12496
29569	0.82	15235	3554	10315	14303	12504
29607	0.821	15235	3498	10315	14287	12515
29646	0.822	15235	3605	10315	14313	12529
29684	0.823	15235	3436	10315	14283	12539
29723	0.824	15235	3469	10315	14272	12555
29762	0.824	15235	3462	10315	14273	12568
29800	0.825	15235	3460	10315	14293	12576
29839	0.826	15235	3454	10315	14269	12586
29877	0.827	15235	3343	10315	14256	12603
29916	0.827	15235	3420	10315	14267	12614
29955	0.828	15235	3358	10315	14292	12628
29993	0.829	15235	3454	10315	14255	12636
30032	0.83	15235	3401	10315	14266	12647
30070	0.83	15235	3385	10315	14288	12658
30109	0.831	15235	3333	10315	14292	12674
30148	0.832	15235	3420	10315	14293	12685
30186	0.833	15235	3331	10315	14246	12697
30225	0.834	15235	3323	10315	14269	12707
30263	0.834	15235	3305	10315	14268	12714
30302	0.834	15235	3284	10315	14268	12720
30341	0.835	15235	3266	10315	14253	12731
30379	0.836	15235	3275	10315	14254	12743
30418	0.837	15235	3244	10315	14245	12754
30456	0.838	15235	3138	10315	14260	12771
30495	0.839	15235	3220	10315	14250	12786
30534	0.84	15235	3175	10315	14277	12803
30572	0.841	15235	3190	10315	14236	12817
30611	0.841	15235	3120	10315	14264	12826
30649	0.842	15235	3126	10315	14224	12839
30688	0.843	15235	3115	10315	14242	12851
30727	0.844	15235	3083	10315	14252	12862
30765	0.845	15235	3076	10315	14271	12877
30804	0.845	15235	3037	10315	14270	12886
30842	0.846	15235	3101	10315	14235	12897
30881	0.847	15235	3021	10315	14249	12909
30920	0.847	15235	3042	10315	14238	12915
30958	0.848	15235	2983	10315	14220	12930
30997	0.849	15235	3031	10315	14238	12948
31036	0.85	15235	2959	10315	14233	12959
31074	0.851	15235	2981	10315	14243	12969
31113	0.852	15235	2986	10315	14249	12981
31151	0.852	15235	2935	10315	14208	12988
31190	0.853	15235	2930	10315	14252	13003
31229	0.854	15235	2965	10315	14233	13018
31267	0.855	15235	2879	10315	14238	13033
31306	0.856	15235	2909	10315	14244	13045
31344	0.857	15235	2855	10315	14224	13062
31383	0.858	15235	2908	10315	14248	13076
31422	0.859	15235	2813	10315	14215	13090
31460	0.86	15235	2752	10315	14230	13104
31499	0.86	15235	2773	10315	14237	13111
31537	0.861	15235	2796	10315	14228	13122
31576	0.861	15235	2747	10315	14225	13132
31615	0.862	15235	2760	10315	14230	13142
31653	0.863	15235	2726	10315	14236	13155
31692	0.864	15235	2758	10315	14225	13168
31730	0.865	15235	2771	10315	14241	13183
31769	0.865	15235	2671	10315	14227	13192
31808	0.866	15235	2726	10315	14202	13202
31846	0.867	15235	2676	10315	14226	13211
31885	0.868	15235	2769	10315	14217	13227
31923	0.868	15235	2626	10315	14236	13236
31962	0.869	15235	2619	10315	14233	13250
32001	0.87	15235	2585	10315	14200	13260
32039	0.87	15235	2586	10315	14217	13268
32078	0.871	15235	2545	10315	14230	13280
32116	0.872	15235	2521	10315	14206	13289
32155	0.873	15235	2608	10315	14184	13304
32194	0.874	15235	2562	10315	14197	13316
32232	0.874	15235	2492	10315	14200	13325
32271	0.875	15235	2484	10315	14208	13339
32309	0.876	15235	2512	10315	14231	13349
32348	0.876	15235	2411	10315	14194	13359
32387	0.877	15235	2459	10315	14217	13375
32425	0.878	15235	2436	10315	14208	13390
32464	0.879	15235	2387	10315	14186	13404
32502	0.88	15235	2380	10315	14175	13412
32541	0.881	15235	2366	10315	14194	13431
32580	0.882	15235	2353	10315	14177	13444
32618	0.883	15235	2343	10315	14196	13455
32657	0.883	15235	2407	10315	14181	13466
32695	0.884	15235	2401	10315	14204	13475
32734	0.885	15235	2353	10315	14194	13487
32773	0.886	15235	2301	10315	14180	13501
32811	0.887	15235	2269	10315	14181	13514
32850	0.888	15235	2227	10315	14171	13529
32888	0.888	15235	2271	10315	14186	13535
32927	0.889	15235	2245	10315	14185	13547
32966	0.89	15235	2214	10315	14181	13561
33004	0.89	15235	2138	10315	14167	13571
33043	0.891	15235	2158	10315	14184	13577
33081	0.892	15235	2201	10315	14162	13590
33120	0.892	15235	2198	10315	14169	13597
33159	0.893	15235	2085	10315	14176	13606
33197	0.893	15235	2136	10315	14175	13618
33236	0.894	15235	2142	10315	14171	13634
33274	0.895	15235	2117	10315	14168	13642
33313	0.896	15235	2049	10315	14173	13656
33352	0.897	15235	2144	10315	14177	13674
33390	0.898	15235	2085	10315	14162	13683
33429	0.898	15235	2060	10315	14196	13692
33467	0.899	15235	2077	10315	14156	13700
33506	0.9	15235	2010	10315	14186	13718
33545	0.901	15235	2006	10315	14178	13732
33583	0.902	15235	1987	10315	14161	13750
33622	0.903	15235	1970	10315	14186	13762
33660	0.904	15235	1894	10315	14164	13775
33699	0.904	15235	1948	10315	14163	13785
33738	0.905	15235	1884	10315	14172	13798
33776	0.906	15235	1868	10315	14184	13813
33815	0.907	15235	1899	10315	14178	13824
33853	0.908	15235	1812	10315	14159	13839
33892	0.908	15235	1875	10315	14164	13847
33931	0.909	15235	1835	10315	14152	13859
33969	0.91	15235	1822	10315	14159	13870
34008	0.911	15235	1836	10315	14166	13883
34046	0.912	15235	1783	10315	14144	13897
34085	0.913	15235	1791	10315	14149	13914
34124	0.914	15235	1812	10315	14165	13928
34162	0.915	15235	1764	10315	14159	13941
34201	0.915	15235	1702	10315	14146	13948
34239	0.916	15235	1708	10315	14155	13957
34278	0.917	15235	1710	10315	14141	13971
34317	0.917	15235	1672	10315	14170	13977
34355	0.918	15235	1712	10315	14142	13986
34394	0.918	15235	1666	10315	14149	13997
34432	0.919	15235	1615	10315	14145	14011
34471	0.92	15235	1638	10315	14131	14024
34510	0.921	15235	1603	10315	14155	14035
34548	0.922	15235	1559	10315	14129	14051
34587	0.923	15235	1587	10315	14137	14064
34625	0.924	15235	1606	10315	14162	14078
34664	0.924	15235	1580	10315	14160	14091
34703	0.925	15235	1567	10315	14140	14103
34741	0.926	15235	1566	10315	14130	14118
34780	0.927	15235	1534	10315	14131	14135
34819	0.928	15235	1481	10315	14111	14147
34857	0.929	15235	1510	10315	14128	14159
34896	0.93	15235	1451	10315	14132	14172
34934	0.931	15235	1413	10315	14130	14185
34973	0.931	15235	1388	10315	14116	14196
35012	0.932	15235	1364	10315	14123	14211
35050	0.933	15235	1418	10315	14115	14222
35089	0.933	15235	1427	10315	14123	14228
35127	0.934	15235	1341	10315	14109	14239
35166	0.935	15235	1397	10315	14135	14252
35205	0.936	15235	1295	10315	14127	14268
35243	0.937	15235	1333	10315	14107	14277
35282	0.937	15235	1333	10315	14107	14288
35320	0.938	15235	1310	10315	14116	14299
35359	0.939	15235	1256	10315	14122	14311
35398	0.94	15235	1254	10315	14117	14322
35436	0.94	15235	1236	10315	14103	14333
35475	0.941	15235	1251	10315	14117	14343
35513	0.942	15235	1244	10315	14133	14355
35552	0.943	15235	1190	10315	14112	14370
35591	0.944	15235	1226	10315	14086	14384
35629	0.944	15235	1178	10315	14133	14393
35668	0.945	15235	1153	10315	14097	14410
35706	0.946	15235	1113	10315	14113	14425
35745	0.947	15235	1114	10315	14082	14436
35784	0.948	15235	1112	10315	14097	14447
35822	0.949	15235	1122	10315	14093	14459
35861	0.949	15235	1075	10315	14094	14471
35899	0.95	15235	1071	10315	14094	14480
35938	0.951	15235	1070	10315	14112	14493
35977	0.951	15235	1030	10315	14102	14502
36015	0.952	15235	1034	10315	14111	14516
36054	0.953	15235	1004	10315	14117	14527
36092	0.954	15235	961	10315	14110	14536
36131	0.954	15235	987	10315	14095	14546
36170	0.954	15235	935	10315	14083	14549
36208	0.955	15235	984	10315	14082	14559
36247	0.956	15235	929	10315	14092	14569
36285	0.957	15235	890	10315	14105	14584
36324	0.957	15235	926	10315	14096	14592
36363	0.958	15235	903	10315	14107	14602
36401	0.959	15235	899	10315	14084	14615
36440	0.959	15235	881	10315	14092	14625
36478	0.96	15235	806	10315	14076	14635
36517	0.961	15235	840	10315	14089	14644
36556	0.961	15235	807	10315	14079	14654
36594	0.962	15235	826	10315	14087	14664
36633	0.963	15235	814	10315	14091	14676
36671	0.963	15235	752	10315	14073	14684
36710	0.964	15235	759	10315	14085	14698
36749	0.965	15235	732	10315	14095	14711
36787	0.966	15235	739	10315	14100	14719
36826	0.966	15235	703	10315	14071	14729
36864	0.967	15235	714	10315	14078	14744
36903	0.968	15235	659	10315	14082	14755
36942	0.969	15235	663	10315	14077	14764
36980	0.969	15235	644	10315	14081	14774
37019	0.97	15235	606	10315	14070	14788
37057	0.971	15235	619	10315	14067	14797
37096	0.971	15235	594	10315	14081	14806
37135	0.972	15235	569	10315	14061	14821
37173	0.973	15235	590	10315	14065	14827
37212	0.973	15235	531	10315	14073	14836
37250	0.974	15235	537	10315	14072	14847
37289	0.975	15235	519	10315	14090	14861
37328	0.976	15235	506	10315	14069	14875
37366	0.977	15235	474	10315	14073	14890
37405	0.978	15235	471	10315	14056	14901
37443	0.978	15235	472	10315	14086	14910
37482	0.979	15235	417	10315	14072	14925
37521	0.98	15235	420	10315	14078	14938
37559	0.981	15235	426	10315	14067	14946
37598	0.981	15235	390	10315	14062	14954
37636	0.982	15235	369	10315	14068	14967
37675	0.982	15235	368	10315	14068	14976
37714	0.983	15235	342	10315	14069	14987
37752	0.984	15235	326	10315	14062	14996
37791	0.984	15235	316	10315	14058	15005
37829	0.985	15235	301	10315	14058	15020
37868	0.986	15235	295	10315	14072	15034
37907	0.987	15235	262	10315	14053	15043
37945	0.988	15235	264	10315	14058	15054
37984	0.988	15235	231	10315	14049	15062
38022	0.989	15235	249	10315	14046	15071
38061	0.99	15235	213	10315	14055	15084
38100	0.991	15235	188	10315	14050	15099
38138	0.991	15235	169	10315	14043	15112
38177	0.992	15235	169	10315	14058	15120
38215	0.993	15235	156	10315	14047	15135
38254	0.994	15235	122	10315	14044	15147
38293	0.995	15235	132	10315	14045	15159
38331	0.995	15235	115	10315	14050	15170
38370	0.996	15235	97	10315	14045	15184
38408	0.997	15235	81	10315	14038	15197
38447	0.998	15235	55	10315	14037	15211
38486	0.999	15235	54	10315	14039	15224
38524	0.999	15235	32	10315	14038	15231
38563	1	15235	16	10315	14032	15244
38602	1.001	15235	0	10315	14034	15253
